"","country_code","country_name","wb_income","wb_region","isic_section_index","isic_section_name","industry_id","industry_name","Year","Net_Migration"
"16671","mx","Mexico","Upper middle income","Latin America & Caribbean","D","Electricity, gas, steam and air conditioning supply",59,"Utilities",2015,27.03
"16672","mx","Mexico","Upper middle income","Latin America & Caribbean","D","Electricity, gas, steam and air conditioning supply",59,"Utilities",2016,13.37
"16673","mx","Mexico","Upper middle income","Latin America & Caribbean","D","Electricity, gas, steam and air conditioning supply",59,"Utilities",2017,28.24
"16674","mx","Mexico","Upper middle income","Latin America & Caribbean","D","Electricity, gas, steam and air conditioning supply",59,"Utilities",2018,8.25
"16675","mx","Mexico","Upper middle income","Latin America & Caribbean","D","Electricity, gas, steam and air conditioning supply",59,"Utilities",2019,0
"16676","mx","Mexico","Upper middle income","Latin America & Caribbean","A","Agriculture, forestry and fishing",63,"Farming",2015,-20.6
"16677","mx","Mexico","Upper middle income","Latin America & Caribbean","A","Agriculture, forestry and fishing",63,"Farming",2016,-17.56
"16678","mx","Mexico","Upper middle income","Latin America & Caribbean","A","Agriculture, forestry and fishing",63,"Farming",2017,36.33
"16679","mx","Mexico","Upper middle income","Latin America & Caribbean","A","Agriculture, forestry and fishing",63,"Farming",2018,16.37
"16680","mx","Mexico","Upper middle income","Latin America & Caribbean","A","Agriculture, forestry and fishing",63,"Farming",2019,-19.8
"16681","mx","Mexico","Upper middle income","Latin America & Caribbean","P","Education",67,"Primary/Secondary Education",2015,0
"16682","mx","Mexico","Upper middle income","Latin America & Caribbean","P","Education",67,"Primary/Secondary Education",2016,-18.52
"16683","mx","Mexico","Upper middle income","Latin America & Caribbean","P","Education",67,"Primary/Secondary Education",2017,15.81
"16684","mx","Mexico","Upper middle income","Latin America & Caribbean","P","Education",67,"Primary/Secondary Education",2018,2.49
"16685","mx","Mexico","Upper middle income","Latin America & Caribbean","P","Education",67,"Primary/Secondary Education",2019,-9.05
"16686","mx","Mexico","Upper middle income","Latin America & Caribbean","P","Education",68,"Higher Education",2015,4.78
"16687","mx","Mexico","Upper middle income","Latin America & Caribbean","P","Education",68,"Higher Education",2016,-7.26
"16688","mx","Mexico","Upper middle income","Latin America & Caribbean","P","Education",68,"Higher Education",2017,-19.14
"16689","mx","Mexico","Upper middle income","Latin America & Caribbean","P","Education",68,"Higher Education",2018,-33.62
"16690","mx","Mexico","Upper middle income","Latin America & Caribbean","P","Education",68,"Higher Education",2019,-61.01
"16691","mx","Mexico","Upper middle income","Latin America & Caribbean","P","Education",69,"Education Management",2015,3.88
"16692","mx","Mexico","Upper middle income","Latin America & Caribbean","P","Education",69,"Education Management",2016,19.7
"16693","mx","Mexico","Upper middle income","Latin America & Caribbean","P","Education",69,"Education Management",2017,-17.72
"16694","mx","Mexico","Upper middle income","Latin America & Caribbean","P","Education",69,"Education Management",2018,-5.47
"16695","mx","Mexico","Upper middle income","Latin America & Caribbean","P","Education",69,"Education Management",2019,-31.46
"16696","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",70,"Research",2015,-9.04
"16697","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",70,"Research",2016,-33.28
"16698","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",70,"Research",2017,-61.43
"16699","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",70,"Research",2018,-88.54
"16700","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",70,"Research",2019,-94.53
"16701","mx","Mexico","Upper middle income","Latin America & Caribbean","O","Public administration and defence; compulsory social security",74,"International Affairs",2015,-21.22
"16702","mx","Mexico","Upper middle income","Latin America & Caribbean","O","Public administration and defence; compulsory social security",74,"International Affairs",2016,-107.78
"16703","mx","Mexico","Upper middle income","Latin America & Caribbean","O","Public administration and defence; compulsory social security",74,"International Affairs",2017,-90.48
"16704","mx","Mexico","Upper middle income","Latin America & Caribbean","O","Public administration and defence; compulsory social security",74,"International Affairs",2018,-39.88
"16705","mx","Mexico","Upper middle income","Latin America & Caribbean","O","Public administration and defence; compulsory social security",74,"International Affairs",2019,0
"16706","mx","Mexico","Upper middle income","Latin America & Caribbean","O","Public administration and defence; compulsory social security",75,"Government Administration",2015,14.62
"16707","mx","Mexico","Upper middle income","Latin America & Caribbean","O","Public administration and defence; compulsory social security",75,"Government Administration",2016,1.67
"16708","mx","Mexico","Upper middle income","Latin America & Caribbean","O","Public administration and defence; compulsory social security",75,"Government Administration",2017,-5.5
"16709","mx","Mexico","Upper middle income","Latin America & Caribbean","O","Public administration and defence; compulsory social security",75,"Government Administration",2018,-4.1
"16710","mx","Mexico","Upper middle income","Latin America & Caribbean","O","Public administration and defence; compulsory social security",75,"Government Administration",2019,-10.15
"16711","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",80,"Marketing & Advertising",2015,59.09
"16712","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",80,"Marketing & Advertising",2016,32.81
"16713","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",80,"Marketing & Advertising",2017,23.32
"16714","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",80,"Marketing & Advertising",2018,5.95
"16715","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",80,"Marketing & Advertising",2019,-17.86
"16716","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",82,"Publishing",2015,25.68
"16717","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",82,"Publishing",2016,43.18
"16718","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",82,"Publishing",2017,0
"16719","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",82,"Publishing",2018,12.49
"16720","mx","Mexico","Upper middle income","Latin America & Caribbean","J","Information and communication",82,"Publishing",2019,-7.4
"16721","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",86,"Environmental Services",2015,40.18
"16722","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",86,"Environmental Services",2016,-2.38
"16723","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",86,"Environmental Services",2017,25.28
"16724","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",86,"Environmental Services",2018,-14.99
"16725","mx","Mexico","Upper middle income","Latin America & Caribbean","M","Professional scientific and technical activities",86,"Environmental Services",2019,-25.44
"16726","mx","Mexico","Upper middle income","Latin America & Caribbean","S","Other service activities",88,"Individual & Family Services",2015,22.99
"16727","mx","Mexico","Upper middle income","Latin America & Caribbean","S","Other service activities",88,"Individual & Family Services",2016,28.06
"16728","mx","Mexico","Upper middle income","Latin America & Caribbean","S","Other service activities",88,"Individual & Family Services",2017,10.49
"16729","mx","Mexico","Upper middle income","Latin America & Caribbean","S","Other service activities",88,"Individual & Family Services",2018,3.99
"16730","mx","Mexico","Upper middle income","Latin America & Caribbean","S","Other service activities",88,"Individual & Family Services",2019,-11.17
"16731","mx","Mexico","Upper middle income","Latin America & Caribbean","S","Other service activities",90,"Civic & Social Organization",2015,35.87
"16732","mx","Mexico","Upper middle income","Latin America & Caribbean","S","Other service activities",90,"Civic & Social Organization",2016,14.75
"16733","mx","Mexico","Upper middle income","Latin America & Caribbean","S","Other service activities",90,"Civic & Social Organization",2017,20.46
"16734","mx","Mexico","Upper middle income","Latin America & Caribbean","S","Other service activities",90,"Civic & Social Organization",2018,28.18
"16735","mx","Mexico","Upper middle income","Latin America & Caribbean","S","Other service activities",90,"Civic & Social Organization",2019,-27.26
"16736","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",91,"Consumer Services",2015,31.22
"16737","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",91,"Consumer Services",2016,32.96
"16738","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",91,"Consumer Services",2017,6.03
"16739","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",91,"Consumer Services",2018,-23.58
"16740","mx","Mexico","Upper middle income","Latin America & Caribbean","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",91,"Consumer Services",2019,-11.6
"16741","mx","Mexico","Upper middle income","Latin America & Caribbean","H","Transportation and storage",92,"Transportation/Trucking/Railroad",2015,18.42
"16742","mx","Mexico","Upper middle income","Latin America & Caribbean","H","Transportation and storage",92,"Transportation/Trucking/Railroad",2016,0
"16743","mx","Mexico","Upper middle income","Latin America & Caribbean","H","Transportation and storage",92,"Transportation/Trucking/Railroad",2017,5.14
"16744","mx","Mexico","Upper middle income","Latin America & Caribbean","H","Transportation and storage",92,"Transportation/Trucking/Railroad",2018,-4.36
"16745","mx","Mexico","Upper middle income","Latin America & Caribbean","H","Transportation and storage",92,"Transportation/Trucking/Railroad",2019,-14.36
"16746","mx","Mexico","Upper middle income","Latin America & Caribbean","H","Transportation and storage",94,"Airlines/Aviation",2015,32.58
"16747","mx","Mexico","Upper middle income","Latin America & Caribbean","H","Transportation and storage",94,"Airlines/Aviation",2016,-19.04
"16748","mx","Mexico","Upper middle income","Latin America & Caribbean","H","Transportation and storage",94,"Airlines/Aviation",2017,-11.49
